total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
2,0.27263157894736845,0.5352631578947369,3,-0.30920000000000003,-0.20379999999999998,31,1.4814261198043823,0.5870380401611328,-0.4273543059825897,-0.2790730893611908,0.37434080243110657,y,0.001
2,0.27263157894736845,0.5352631578947369,5,-0.09839999999999999,0.006999999999999999,32,-0.7482207417488098,32.93287658691406,0.24855288863182068,-0.04479467123746872,1.0367753505706787,y,0.001
2,0.27263157894736845,0.5352631578947369,7,0.10700000000000001,0.2056,67,0.7977883219718933,2.080782651901245,0.2824121117591858,0.1593683511018753,0.9928225874900818,y,0.001
2,0.27263157894736845,0.5352631578947369,8,0.2056,0.3042,106,0.3081080913543701,1.383454442024231,0.31220993399620056,0.2613099217414856,0.7005298733711243,y,0.001
2,0.27263157894736845,0.5352631578947369,9,0.3042,0.40279999999999994,136,0.17850086092948914,0.9903127551078796,0.36121371388435364,0.3582122027873993,0.5184345245361328,y,0.001
2,0.27263157894736845,0.5352631578947369,10,0.40279999999999994,0.5014,205,0.19606232643127441,0.4632171094417572,0.45849892497062683,0.43893861770629883,0.4342215657234192,y,0.001
3,0.5352631578947369,0.7978947368421053,5,-0.09839999999999999,0.006999999999999999,20,-1.7137587070465088,37.44418716430664,0.3514660894870758,-0.0491425059735775,1.446801781654358,y,0.001
3,0.5352631578947369,0.7978947368421053,7,0.10700000000000001,0.2056,47,0.7289948463439941,1.6410120725631714,0.29631349444389343,0.15985925495624542,1.2465147972106934,y,0.001
3,0.5352631578947369,0.7978947368421053,8,0.2056,0.3042,61,0.2658073306083679,0.8864654898643494,0.3161018192768097,0.25848767161369324,0.9322680830955505,y,0.001
3,0.5352631578947369,0.7978947368421053,9,0.3042,0.40279999999999994,49,-0.18430903553962708,0.9299204349517822,0.2967860996723175,0.3592006266117096,0.7823610305786133,y,0.001
3,0.5352631578947369,0.7978947368421053,10,0.40279999999999994,0.5014,42,0.17250901460647583,0.5161185264587402,0.44506412744522095,0.4349893033504486,0.6670247316360474,y,0.001
4,0.7978947368421053,1.0605263157894738,5,-0.09839999999999999,0.006999999999999999,15,-2.068923234939575,42.75124740600586,0.45918744802474976,-0.046137526631355286,1.7060096263885498,y,0.001
